Source,Target
europa6565,subversivos_
mariavazquezgen,subversivos_
Alberto_MSan,jorgegmerino
Espigao00,sofia1984
Espigao00,Rockmantica
queridotonisky,jorgegmerino
PalPakiyo,gameralisis
InesGilabert,Berlustinho
LordPetricor,fermont1965
miralles1980,rtve
ComandanteVimes,KalitroIII
ManuelCostoya3,subversivos_
aurora6501,jorgegmerino
Kyke197,policia
farre_esteban,LoFuflunet
farre_esteban,carlesponsi
mariaolivermas,Berlustinho
antoniovl000,subversivos_
PapiChiruli,ximicomics
CultBetanceira,GHDIOSAL
Hemera81,encausadosarana
Hemera81,kira_95
Ccordong,GobernoAlem
MatiasTrancas,Esparroqui
plazadelxuquer,subversivos_
jvelascoerro,subversivos_
lescorniflaire,LoFuflunet
lescorniflaire,carlesponsi
TaraEscarlata,subversivos_
Hemera81,elmundotoday
BartoloMolo,Xuxipc
jvelascoerro,subversivos_
mikeosin,Garrosa
bebeagua60,subversivos_
luk131256,subversivos_
Dariocofi,fermont1965
jalcuten,delcura2016
jalcuten,cultrun
marcedber,subversivos_
KikeMoratalaz,eidergorostiza
noebah,Flaco_Favor_
MatiasTrancas,eljueves
MatiasTrancas,kira_95
habladorymalo,bufetalmeida
romano_nagel,fermont1965
tonimanero1936,elmundotoday
habladorymalo,elmundotoday
habladorymalo,jorgegmerino
p1T25hLLsU6wTSp,humorindignado
woodyleon,Garrosa
BartoloMolo,subversivos_
lorenzoMangas,subversivos_
lorenzoMangas,eljueves
ENSANXEMOBB,Garrosa
kontxiportillo,GARA_ialtuna
kontxiportillo,publico_es
ArturoRojillo,publico_es
ArturoRojillo,begonapina
_Carlos_RqR,subversivos_
7Josean7,subversivos_
EnfermeraTati,subversivos_
kokoak11,fermont1965
MatiasTrancas,subversivos_
dnicatala,LoFuflunet
dnicatala,carlesponsi
RlCKHES,jorgegmerino
jotae1e,subversivos_
joseramb,fermont1965
000120o,subversivos_
V0uk0l,jorgegmerino
alterego1714,subversivos_
fredengomez,subversivos_
7Xiang7,Flaco_Favor_
imaginenuri,subversivos_
BroggiElisa,LoFuflunet
BroggiElisa,carlesponsi
juanma25553,subversivos_
Koldobikax,GARA_ialtuna
Koldobikax,publico_es
jrzurita94,jorgegmerino
germanfonteseca,subversivos_
AdrianMLomas,subversivos_
Sertemus,LoFuflunet
Sertemus,carlesponsi
manexaltuna,GARA_ialtuna
manexaltuna,publico_es
lfgcs,Julvilop
lfgcs,kira_95
Octavi,Octavi
DelponFernando,subversivos_
Rociotovs,subversivos_
gabazkua,esasOtra
francesc130,subversivos_
EduFran24,AntonioMaestre
EduFran24,kira_95
MiguelARevoluci,Julvilop
MiguelARevoluci,kira_95
EduFran24,sextaNoticias
EduFran24,JoaquimBoschGra
NEVENKAWARNING,Julvilop
NEVENKAWARNING,kira_95
Cconmemoria,subversivos_
V_G_R_,JoaquimBoschGra
carlisdiezh,subversivos_
comoespecie,subversivos_
juanjond69,Manu_Abu_Carlos
Raikanil,jorgegmerino
wiwiaus,Flaco_Favor_
AinaDiazV,Flaco_Favor_
vilsalvadir,subversivos_
Mari_Sol_GH,subversivos_
TalaEnric,subversivos_
blancobello,subversivos_
TalaEnric,subversivos_
NEVENKAWARNING,subversivos_
salvadorsanvil1,subversivos_
salvadorsanvil1,subversivos_
ikerbest,Berlustinho
Trix69Luisma,subversivos_
abdelahe64,subversivos_
fermont1965,subversivos_
davidrod689,subversivos_
Posvaserksi,subversivos_
4mayuscula,Fnac_ESP
vanecorlao,subversivos_
vanecorlao,subversivos_
sergi_alla,subversivos_
grillearenas,subversivos_
ffchll,subversivos_
indiggato,Garrosa
estupefalso,subversivos_
Ruteoes,subversivos_
Robcampnou67,subversivos_
keledenxahi,subversivos_
Robcampnou67,subversivos_
naranjorafael2,subversivos_
lupinthebost,GARA_ialtuna
lupinthebost,publico_es
cabiria0203,subversivos_
Einyel16,jorgegmerino
OkamiMarc15,jorgegmerino
pakobloom,subversivos_
Neon_Templar,jorgegmerino
PeggyMaswell,LoFuflunet
PeggyMaswell,carlesponsi
martamm06,yanina_rubia
RZigna,eljueves
Xuxipc,subversivos_
Mluisaalarcon2,subversivos_
BelenSaP97,Bojinchi
MartxeloDiaz,GARA_ialtuna
MartxeloDiaz,publico_es
The2_Men,eljueves
bender210277,subversivos_
BergilioG,fermont1965
bender210277,subversivos_
martamm06,Berlustinho
tesigolapista,fermont1965
mirallers,fermont1965
Antonio16794231,iunida
nanimiranda2014,subversivos_
TrasherSBP,Flaco_Favor_
GARA_ialtuna,publico_es
SEGUIDORJORGEP,subversivos_
LoFuflunet,carlesponsi
rcabrero75,subversivos_
SoniaTdRosario,fermont1965
alsanan,LuisaoMoratalla
Fapo07,fermont1965
MrAdrianki,eljueves
LocoDeDesatar,JaimeBN1987
LocoDeDesatar,nikablogs
andreumas1995,fer_novato
alsanan,Tremending
DGR33654967,subversivos_
pinrolia,eljueves
rojos_tomates,Guerraeterna
_SrPompas,vmm7773
TomasUser,rtve
MarBcn04,subversivos_
MontarazTrancos,subversivos_
MarBcn04,subversivos_
TonitoLeco,subversivos_
SoniaEspinar1,fermont1965
maximors63,subversivos_
Super_Manu_RC,fermont1965
fjmolinacampos,subversivos_
cleosagas,subversivos_
davidpcamarena,niporwifi
pabloferco72,subversivos_
MiBaires,subversivos_
milagros_andreu,Im_CTO_bitch
GeminaNpaz,fermont1965
RamirezSote,subversivos_
guillehoyas,subversivos_
Potxokli,fermont1965
Pevi26102891,fermont1965
sabinaaguado,subversivos_
Shaman_troll,fermont1965
YORYO25MD,subversivos_
sombraygol,fermont1965
Rojinegro125,subversivos_
IvalleValle,subversivos_
XavicIIII,subversivos_
tiblanquitalil1,subversivos_
BobEstropajo,subversivos_
hectoorjg,esasOtra
victorherrer1,subversivos_
manssiniuno,subversivos_
manssiniuno,subversivos_
Bastetlove3,subversivos_
adautoacre,subversivos_
Xielox1,subversivos_
Tereram2013,subversivos_
lamalpagada2,subversivos_
Dorifibroamigos,subversivos_
pacohortado,subversivos_
agvisus,Xuxipc
blackletter98,subversivos_
micro16f84a,subversivos_
DSanter,SamAmoedo
DSanter,Jonatan__Ros
DSanter,AgentedeMARVEL
nuriabenet77,subversivos_
__CarmenLopez,subversivos_
Manuela08591448,subversivos_
Edelmiro1961,subversivos_
martaluciaruiza,subversivos_
moradoramon,subversivos_
TIP_RETURNS,subversivos_
1717Carmen,subversivos_
samsonXu,subversivos_
JuliaBayo1,subversivos_
ThePumpkinGrin,subversivos_
davidrod689,subversivos_
merce_blitz,subversivos_
eballest9,subversivos_
anmay57,subversivos_
allimite,subversivos_
ANY1529,subversivos_
oshcar004,subversivos_
jacamp98,subversivos_
Dorifibroamigos,subversivos_
muxaineta,subversivos_
ARKAITX14_4_69,_infoLibre
manueljarias,subversivos_
3kko93,fermont1965
Jonathan_HG91,subversivos_
Manuela08591448,subversivos_
albertomontxo,fermont1965
pacoeldeltaco,subversivos_
roy_swan,subversivos_
Pettrolero,subversivos_
Jesus_gg9,fermont1965
comoespecie,subversivos_
Bastetlove3,subversivos_
Waterlord,fermont1965
Zurine3,subversivos_
barnimile,subversivos_
xandascousas,subversivos_
kabakuk1,subversivos_
tukaran,fermont1965
Enfermosbecker,fermont1965
Llomismo,fermont1965
IvanSysan,fermont1965
TheDoctor_Tyler,fermont1965
PIJOAPARTEMARSE,subversivos_
carloslitus14,subversivos_
majara0,fermont1965
NayadeTor,subversivos_
angsimpa,subversivos_
NEVENKAWARNING,subversivos_
Rubmanrique,esasOtra
AlbertoConchaM,inigozulet
AlbertoConchaM,elespanolcom
EvaGSempere,subversivos_
PilarHLuc,subversivos_
LaTevaVida,subversivos_
JuliaBayo1,subversivos_
amendezsa,subversivos_
deniskny95yf,quiquepeinado
underwatercat1,Flaco_Favor_
pashaiegr,iunida
PabloRapp,Rockmantica
pestovagulnara6,sara_vmartin
LollyMolly75,Flaco_Favor_
jamengar38,subversivos_
jamengar38,eljueves
pere_escude,Garrosa
loginovayanuar6,eljueves
xaviergomes95,adrianMDB96
il_largia,adrianMDB96
annitatomas,policia
ChillaSaludos,Bojinchi
Cartasbcn,JoaquimBoschGra
MakeCortes,publico_es
PalPakiyo,gameralisis
PalPakiyo,_moonlight01
emiliogl,subversivos_
emiliogl,eljueves
david_orso,vmm7773
EstherDelRioN,fermont1965
LuciaMontejo,eljueves
gregorio_1995_,eljueves
DanteJvgozalvez,JoaquimBoschGra
Tito_Hit,Garrosa
Tori_Luispi,Reflex_volucion
Tori_Luispi,guardiacivil
IfeOcio,vmm7773
EspejoJM1,fermont1965
emoyoyo,JoaquimBoschGra
jorgegmerino,vmm7773
EspejoJM1,willytoledo1
Hackenbukh,Garrosa
AngelMentor2013,vmm7773
AngelMentor2013,fermont1965
AngelMentor2013,Sr_Dios
TecnoBotijo,Garrosa
ernst_haffner,Flaco_Favor_
camparras,Reflex_volucion
camparras,guardiacivil
estupefalso,subversivos_
__Monchi___,Garrosa
Razgri_Z,Bojinchi
W_Genz0,Garrosa
edgarpoe91,subversivos_
edgarpoe91,eljueves
roy_swan,reptilianoX
roy_swan,elmundotoday
eriksino,publico_es
Andresalme,eljueves
mama_d0rita,Garrosa
tonyselbor,subversivos_
Santifilcar,Bojinchi
Malale_Chan,Flaco_Favor_
keledenxahi,subversivos_
EstherCld,subversivos_
jan_e_kraft,lamarea_com
pielsolma,subversivos_
pielsolma,eljueves
altoba1965,subversivos_
altoba1965,eljueves
DieegoVG,eljueves
PabloCabrejas,Flaco_Favor_
Feminazi_Zombie,subversivos_
sergiocr_,Berlustinho
Feminazi_Zombie,Lolo_Sev
Feminazi_Zombie,ahorapodemos
quiqueregi,subversivos_
2005sjusi,JDCarracedo
EstherCld,rcabrero75
itziar_nafarroa,Flaco_Favor_
gorxi,rcabrero75
gorxi,Xuxipc
gorxi,fermont1965
fisionines,Flaco_Favor_
OndaGlobalMedia,subversivos_
emoyoyo,subversivos_
Tomas_Abril,Berlustinho
NEVENKAWARNING,subversivos_
mygglez,Flaco_Favor_
marealatinoame1,GobernoAlem
MarBcn04,GobernoAlem
Barbijaputa,Flaco_Favor_
69anonimous69,subversivos_
ocelotl101,eljueves
Gua47,eljueves
zeliyo,subversivos_
Gus0105,Berlustinho
Mostandiella,subversivos_
elisamariasi,cscean
elisamariasi,kira_95
apema35,eljueves
fpicadov,EsCULcA
luciamololo,Alex_Frigenti
alexirurtzun,Garrosa
tumamamelamima,OdiaConFripozo
ll_lluis,eljueves
jooselu_31,NTMEP
aangelonib,fermont1965
alkesstt,Bojinchi
xevivic,subversivos_
xevivic,eljueves
BoixPascual,SoyTristeStar
josele1044,subversivos_
BelikaGomez,Bojinchi
AdrianSB96,Berlustinho
AlejandroFdez9,Bojinchi
MariaMerelle,publico_es
ab_manrique,EsppeonzAguirre
EmilioCazorlaL1,subversivos_
EmilioCazorlaL1,eljueves
JulioPazos,subversivos_
otroindignaomas,_ju1_
otroindignaomas,MiguelF10013687
JorgeNu98,Bojinchi
juansp18,subversivos_
juansp18,JDCarracedo
TheRedBerkut11,Berlustinho
GCOLUDD,Berlustinho
Mireiia28,Berlustinho
cocacolov,eljueves
racuvi,siaucame
danidetuxe,iunida
MiguelARevoluci,fermont1965
montes18295,Garrosa
FILIGRANAS710,subversivos_
5449Jimena,yanina_rubia
josealicante68,JoaquimBoschGra
AnaGarciaArrese,esasOtra
jmasevilla1,subversivos_
lolkdices,RIPLusio
aleixen__,daviniaweasley
aleixen__,policia
danivid99,eljueves
RialMedina,fermont1965
MegaNoKadabra,elmundotoday
paisoscatalans,fermont1965
Rubidio80,GobernoAlem
alf_skyline,subversivos_
blankka78,PDLI_
blankka78,kira_95
JosebaComico,GobernoAlem
mecasoensoria,subversivos_
mecasoensoria,eljueves
delaniano,EsppeonzAguirre
luquinf2011,subversivos_
domingo_montoya,GobernoAlem
Sr_Recursos,Berlustinho
asarduy,subversivos_
nabilu2,subversivos_
hackeralrey,subversivos_
posoyemaifren,subversivos_
yom16smo,subversivos_
LorenAlvarez83,_ju1_
LorenAlvarez83,MiguelF10013687
jimenezrosa756,Tremending
Hipoxia78,Lolo_Sev
Hipoxia78,ahorapodemos
BoigDelTerrat,Tremending
antoniovp_98,VidaModernaOML
antoniovp_98,_Queque_
kerrigan_sarahL,subversivos_
calabuk,Tremending
AntonioWeezer,subversivos_
AntonioWeezer,eljueves
pasteverdiales,Garrosa
Josu_gorria,Euskalherriaske
GatoHitleriano,blxnddie
GatoHitleriano,GatoHitleriano
daniel11_10,GatoHitleriano
blxnddie,GatoHitleriano
Heisengkey,masademocrata
SevillaSFI,JoaquimBoschGra
LeiiMartin,carlos_bitch79
